gene_id	Ro	Le	Fl
Aco011746	13.6429	1.29607	1.00099
Aco011747	178.611	360.70599999999996	330.657
Aco011748	0.0	0.0	0.0
Aco011749	0.0	0.0	0.0
Aco011750	9.71518	13.6292	14.0486
Aco011751	0.0	0.0	0.0
Aco011752	2.4917599999999998	9.90353	10.9584
Aco011753	35.0159	39.6677	40.0475
Aco011754	0.0	0.0	0.0
Aco011755	3.22253	0.08553580000000001	0.591741
Aco011756	14.5969	12.8954	14.1212
Aco011757	150.92600000000002	14.735999999999999	15.3905
Aco011758	0.387669	1.10095	1.04767
Aco011759	30.8843	28.9153	26.6526
Aco011760	7.3748	4.3688400000000005	4.44731
Aco011761	13.4642	16.0218	18.2445
Aco011762	0.0	0.0	0.0
Aco011763	26.4364	39.2768	36.84
Aco011764	40.635	59.5205	63.4585
Aco011765	3.33362	16.1158	16.5333
Aco011766	6.69821	22.8994	23.5045
Aco011767	3.1581599999999996	0.0	0.0
Aco011768	31.3851	31.6855	32.9169
Aco011769	5.09136	8.0661	10.0816
Aco011770	84.8048	10.5034	9.83095
Aco011771	80.572	49.6618	50.5242
Aco011772	7.67555	2.47222	3.75564
Aco011773	10.5375	5.76651	5.62769
Aco011774	2.33263	12.9954	10.5203
Aco011775	3.18871	2.72377	2.3460900000000002
Aco011776	157.893	739.579	705.3960000000001
Aco011777	3.59429	2.67118	3.1918900000000003
Aco011779	18.444000000000003	79.8201	76.6029
Aco011780	14.6552	12.0858	9.60898
Aco011781	24.7003	39.0799	38.2933
Aco011782	8.20198	8.963289999999999	12.9357
Aco011783	51.5686	30.9093	22.8986
Aco011784	9.94327	19.195999999999998	17.2614
Aco011785	1.46901	0.0881871	0.132117
Aco011786	0.214275	11.6941	6.853910000000001
Aco011787	39.8069	30.3016	25.6149
Aco011788	35.9614	131.27100000000002	144.96200000000002
Aco011789	8.29598	4.28412	4.9574300000000004
Aco011790	11.7834	17.5308	16.2432
Aco011791	496.301	688.9860000000001	682.138
Aco011792	0.623542	0.493058	0.294029
Aco011793	5.2480199999999995	15.6888	15.058
Aco011794	6.97837	9.88142	7.92582
Aco011795	0.0	43.4007	52.6523
Aco011796	10.8282	0.0	0.0
Aco011797	10.8421	19.7765	21.5224
Aco011798	16.9004	24.083000000000002	23.1371
Aco011799	2.72186	2.72892	3.0276
Aco011800	0.696725	2.50068	2.7647
Aco011801	41.6572	8.4983	8.1267
Aco011802	365.555	21.1674	15.9971
Aco011803	0.0	0.0	0.0
Aco011804	7.049910000000001	0.0	0.0
Aco011805	11.953	12.8027	10.3966
Aco011806	1.5381	0.0	0.205855
Aco011807	0.167604	0.0	0.0
Aco011808	65.9695	70.2777	59.0306
Aco011809	39.5913	18.7033	18.7403
Aco011810	80.0595	153.915	154.613
Aco011811	17.6361	33.1252	29.7219
Aco011812	14.1561	11.345	13.599
Aco011813	14.5911	6.5191300000000005	5.80079
Aco011814	2.23041	1.73554	1.43561
Aco011815	71.8049	6.15862	7.212460000000001
Aco011816	3.7225699999999997	0.403606	0.786974
Aco011817	1.74112	15.5556	16.031
Aco011818	1.2135200000000002	3.33566	4.88756
Aco011820	12.7168	28.5929	29.2213
Aco011821	2.9007	22.8385	24.0773
Aco011822	1.22194	45.0122	42.5323
Aco011823	130.19299999999998	100.429	110.595
Aco011824	0.455445	0.189671	0.10461400000000001
Aco011825	1.4922799999999998	0.28920500000000005	0.239623
Aco011826	0.0513981	0.0	0.0
Aco011827	0.124605	0.0	0.0
Aco011828	0.0	2.12697	0.0
Aco011829	4.46295	6.40465	5.39675
Aco011830	3.00143	23.3454	21.0029
Aco011831	16.0032	27.8847	25.9697
Aco011832	13.8078	0.0	0.139998
Aco011833	0.0	0.0	0.20644200000000001
Aco011834	24.2475	10.3716	11.3779
Aco011835	50.1873	34.6125	30.1623
Aco011836	21.6804	8.76781	8.688139999999999
Aco011837	4.97445	0.514018	0.246615
Aco011838	0.350866	0.17482	0.23755500000000002
Aco011839	16.8056	3.7655	4.71103
Aco011840	29.8258	21.2445	20.6721
Aco011841	5.3202	6.99166	6.978339999999999
Aco011842	0.0	4.68726	4.5761
Aco011843	0.0	0.0	0.0
Aco011844	0.0	0.672363	0.85765
Aco011845	0.0	0.0	0.0
Aco011846	2.43953	70.3032	58.1545
Aco011848	40.7893	35.8434	36.9129
Aco011849	0.0	0.0	0.0
Aco011850	20.3314	10.796	10.6867
Aco011851	16.6028	114.63	104.109
Aco011852	10.1664	0.0	0.0
Aco011853	0.04620730000000001	2.02473	3.9089099999999997
Aco011854	0.544859	0.0	0.0
Aco011855	0.0537024	2.78343	2.7199400000000002
Aco011856	104.75200000000001	249.553	177.176
Aco011857	0.0	0.0	0.0
Aco011858	0.0	0.0	0.0
Aco011859	0.501605	0.349111	0.190801
Aco011860	17.0666	46.0981	46.8487
Aco011861	34.1662	13.2323	13.5097
Aco011862	72.3841	127.301	120.824
Aco011863	0.0	0.0	0.0
Aco011864	0.0	0.0	2.3733299999999997
Aco011865	0.0	0.0	0.0
Aco011866	0.8378399999999999	0.13871	0.453067
Aco011867	9.8346	6.16445	6.87476
Aco011868	1.47159	2.56477	3.7633400000000004
Aco011869	1.38049	1.46843	0.784996
Aco011870	0.177786	0.0	0.0
Aco011871	0.0	0.0	0.0
Aco011872	9.609869999999999	2.8439200000000002	1.26112
Aco011873	19.814	24.8341	26.3251
Aco011874	1.3518700000000001	0.137715	0.600661
Aco011875	0.988978	1.652	5.63105
Aco011876	98.2409	75.3024	72.1067
Aco011877	62.6558	1.86945	0.984245
Aco011878	34.1536	68.3268	68.9345
Aco011879	1.43991	2.06826	2.51365
Aco011880	2.05605	0.32406999999999997	0.0
Aco011881	32.8148	26.8355	26.9075
Aco011882	10.8745	103.941	56.908
Aco011883	10.8565	5.4842900000000006	7.9466
Aco011884	5.35497	1.91005	3.2257599999999997
Aco011885	13.2867	8.283489999999999	8.58276
Aco011886	16.7771	38.9654	40.9054
Aco011887	0.457974	2.0040400000000003	1.6956900000000001
Aco011888	4.5733	0.853506	1.40845
Aco011889	44.4696	40.8007	36.1373
Aco011890	7.18125	1.9446700000000001	2.45007
Aco011891	0.0	0.0	0.0
Aco011892	1.36635	0.930109	1.78655
Aco011893	21.1405	2.19719	1.64402
Aco011894	0.42516099999999996	14.0055	11.73
Aco011895	1.45858	0.407105	0.229589
Aco011896	19.4108	18.4195	17.3353
Aco011897	7.2955	26.2933	16.2689
Aco011898	1.6154600000000001	1.35477	0.14441700000000002
Aco011899	0.30451300000000003	0.0	0.0
Aco011900	12.2229	6.53899	5.4859800000000005
Aco011901	40.1118	9.02508	9.51677
Aco011902	6.04598	28.9382	22.9034
Aco011903	15.1069	74.3937	75.4983
Aco011904	0.16259500000000002	15.4799	15.2335
Aco011905	4.11196	0.0	0.0
Aco011906	73.0503	22.6088	24.7887
Aco011907	25.941999999999997	41.8853	42.1331
Aco011908	1.49066	0.339694	0.250175
Aco011909	10.8596	8.83922	8.335469999999999
Aco011910	10.7244	5.4962800000000005	6.18806
Aco011911	47.8258	73.1421	75.0901
Aco011912	9.64845	8.39586	9.358189999999999
Aco011913	1.33133	2.45762	2.23969
Aco011914	4.338480000000001	11.4029	8.5411
Aco011915	1.6413900000000001	1.29471	1.2729
Aco011916	33.1166	52.717	52.6201
Aco011917	16.2041	11.5998	12.4142
Aco011918	0.0	0.266261	0.0
Aco011919	3.344	142.15	135.756
Aco011920	0.0	1.15286	0.970124
Aco011921	26.0112	7.04882	7.04103
Aco011922	110.07799999999999	65.6083	63.9784
Aco011923	6.3442099999999995	12.722999999999999	15.1906
Aco011924	3.10272	0.79985	0.659085
Aco011925	7.114739999999999	1.42903	1.59133
Aco011926	3.2071099999999997	1.7286700000000002	1.97825
Aco011927	12.7834	6.30858	7.8909899999999995
Aco011928	5.37634	3.82365	4.6801900000000005
Aco011929	66.0424	175.86900000000003	143.513
Aco011930	134.779	70.6307	75.8717
Aco011931	12.2622	0.979036	1.58677
Aco011933	22.6067	39.1567	33.7486
Aco011934	43.8752	37.1326	32.1264
Aco011935	146.82	773.36	572.068
Aco011936	0.0569774	0.128236	0.0
Aco011937	40.6008	8.48248	10.4211
Aco011938	0.152231	25.7765	23.0603
Aco011939	8.133289999999999	125.416	115.34200000000001
Aco011940	33.2231	84.6459	87.705
Aco011941	0.144072	0.0613104	0.09072539999999998
Aco011942	9.266810000000001	2.2370900000000002	2.14678
Aco011943	0.501499	1.63592	2.124
Aco011944	4.3937800000000005	5.42293	5.3792800000000005
Aco011945	0.0	0.0	0.0
Aco011946	1.25919	2.99004	2.32955
Aco011947	0.0	0.0	0.0
Aco011948	0.14207999999999998	0.132252	0.130511
Aco011949	50.0695	37.2321	39.7063
Aco011950	9.04555	13.5384	17.0661
Aco011951	64.6938	92.8258	91.5514
Aco011952	50.6981	451.62300000000005	444.675
Aco011953	99.5289	141.127	148.376
Aco011954	8.29952	3.75981	3.3624400000000003
Aco011955	28.655	19.3421	19.9411
Aco011956	36.8592	37.1296	39.0606
Aco011957	85.5941	60.2642	66.0328
Aco011958	8.38103	18.7051	17.4081
Aco011959	42.586000000000006	10.2349	10.9137
Aco011960	7.355630000000001	16.4395	16.8507
Aco011961	0.082192	0.394637	0.242234
Aco011962	2.63337	12.561	12.5306
Aco011963	1.16556	20.7864	15.578
Aco011964	26.1795	7.550789999999999	10.3092
Aco011965	0.0	0.0	0.441187
Aco011966	0.21508200000000002	0.46138900000000005	0.156447
Aco011967	41.6767	16.2049	15.8692
Aco011968	179.217	103.23	87.0518
Aco011969	3.1310700000000002	2.90516	2.03741
Aco011970	1.19584	42.0343	42.4829
Aco011971	0.0	4.4455599999999995	2.27398
Aco011972	27.8738	93.7624	86.4961
Aco011973	38.7286	1.8915799999999998	1.6720599999999999
Aco011974	8.90343	5.34246	4.63209
Aco011975	6.81537	8.079889999999999	8.63522
Aco011976	100.135	2.87615	2.79891
Aco011977	19.4058	15.2835	9.49855
Aco011978	183.954	1.86095	0.66415
Aco011979	4.5580300000000005	0.0	0.130152
Aco011980	97.3566	6.43887	6.78026
Aco011981	0.0	0.0	0.0
Aco011982	2.1853599999999997	12.2191	13.5342
Aco011983	13.1739	19.9936	21.5074
Aco011984	36.0271	29.3212	31.7039
Aco011985	1.33297	0.826995	0.842515
Aco011986	9.903189999999999	4.90477	4.56094
Aco011987	1.00662	1.26662	1.09386
Aco011988	63.2265	44.9859	43.0469
Aco011989	0.0560077	4.57966	2.3580400000000004
Aco011990	31.9373	49.9687	45.4412
Aco011991	4.241140000000001	2.6817	0.241722
Aco011992	1.93382	0.0	0.638413
Aco011993	1.3297	5.00095	4.81404
Aco011994	25.1971	7.598610000000001	7.002339999999999
Aco011996	26.5534	25.8644	24.4992
Aco011997	2.4939	6.30744	6.966069999999999
Aco011998	14.0375	26.7852	29.6091
Aco011999	8.01424	7.8954699999999995	8.23328
Aco012000	41.2928	44.5538	39.6487
Aco012001	87.1544	28.2018	26.9959
Aco012002	31.3532	84.0009	76.9964
Aco012003	4.20953	0.0	0.0
Aco012004	0.0	0.195002	0.161941
Aco012005	39.4751	31.3423	26.1378
Aco012006	0.341988	5.2310099999999995	6.08389
Aco012007	2.85601	3.27581	2.56046
Aco012008	0.212022	0.0	0.0
Aco012009	14.712	0.560397	2.2036700000000002
Aco012010	29.3357	0.231733	0.12581900000000001
Aco012011	5.91373	1.75268	0.393554
Aco012012	7.9387	222.88099999999997	239.283
Aco012013	26.0087	17.9233	20.5291
Aco012014	280.448	559.993	526.309
Aco012015	6.06629	4.65164	4.24876
Aco012016	8.98666	4.92206	5.53405
Aco012017	5.45464	1.9490900000000002	2.20879
Aco012018	174.726	86.1636	76.8229
Aco012019	109.584	17.2938	17.316
Aco012020	7.0871699999999995	0.7150989999999999	1.11825
Aco012021	0.0	0.449141	0.343439
Aco012022	0.0628905	269.992	277.638
Aco012023	3.97583	0.8204530000000001	0.8685
Aco012024	2.71749	2.95108	3.06075
Aco012025	8.03764	3.6585900000000002	3.33155
Aco012026	102.44200000000001	72.1987	66.0834
Aco012027	10.931	15.6653	19.1495
Aco012028	8.87387	18.904	17.5224
Aco012029	0.0	0.0	0.0
Aco012030	18.7654	15.263	14.2616
Aco012031	0.121672	0.9537909999999999	0.18137999999999999
Aco012032	50.9402	46.0447	47.6156
Aco012033	87.4624	183.697	177.18900000000002
Aco012034	140.173	489.24	486.406
Aco012035	69.5396	291.76099999999997	320.07599999999996
Aco012036	2.9468099999999997	13.6148	12.2655
Aco012037	0.0	0.0	0.0
Aco012038	0.566032	10.8169	8.87076
Aco012039	0.654464	6.22904	5.485930000000001
Aco012040	13.0489	11.0921	9.67222
Aco012041	11.6159	5.34388	6.2947
Aco012042	7.63085	37.588	32.8926
Aco012043	5.23643	261.15	274.324
Aco012044	110.971	193.782	189.253
Aco012045	0.0730199	0.24644699999999997	0.22216100000000003
Aco012046	0.0	0.0	0.0
Aco012048	1.6571599999999997	0.0	0.0209407
Aco012049	33.1901	34.7592	35.9471
Aco012050	28.4252	70.0578	71.6677
Aco012051	116.72200000000001	157.95	162.007
Aco012052	0.0	11.6193	5.37093
Aco012053	61.7841	76.7484	75.0169
Aco012054	2.41925	1067.43	1097.53
Aco012055	33.2504	6.71833	5.377999999999999
Aco012056	10.732999999999999	31.8291	36.0709
Aco012057	56.2234	165.167	163.341
Aco012058	55.2594	42.9479	40.2298
Aco012059	4.37935	65.46600000000001	49.0029
Aco012060	0.269241	18.7281	18.3337
Aco012061	27.8038	20.1305	17.7142
Aco012062	0.0	0.0	0.0
Aco012063	3.67861	2.75769	2.6934400000000003
Aco012064	3.5335099999999997	9.994010000000001	11.7277
Aco012065	27.8747	59.3072	64.5894
Aco012066	67.0948	136.393	156.72899999999998
Aco012067	33.9978	53.3945	46.6228
Aco012068	26.6574	1766.22	1505.9
Aco012069	56.0462	1391.18	1278.24
Aco012070	0.113528	0.0	0.0
Aco012071	9.49737	168.342	169.213
Aco012072	15.4978	66.2076	63.9113
Aco012073	0.150065	0.046417	0.345328
Aco012074	9.577869999999999	2.7149799999999997	3.38975
Aco012075	13.4269	8.108880000000001	8.42495
Aco012076	100.00299999999999	2.47914	3.06154
Aco012077	19.0375	30.4526	32.6486
Aco012078	60.3125	101.156	90.4103
Aco012079	1.1135899999999999	52.1743	53.4434
Aco012080	9.51878	12.2268	12.3216
Aco012081	11.582	7.5003899999999994	7.6538
Aco012082	49.5609	18.0647	17.6765
Aco012083	52.3216	128.106	128.83700000000002
Aco012084	36.3039	38.7471	41.0591
Aco012085	9.45964	6.88092	8.02663
Aco012086	13.5091	24.1327	17.496
Aco012088	4.10039	3.8518	5.87076
Aco012089	40.382	29.0408	27.1185
Aco012090	4.82345	2.14774	2.9447799999999997
Aco012091	290.12	853.3919999999999	788.842
Aco012092	1.95343	3.14588	2.72376
Aco012093	6.9363600000000005	42.8767	47.2292
Aco012094	9.38626	7.72427	9.08588
Aco012095	4.6178099999999995	208.985	186.84900000000002
Aco012096	0.045075199999999996	1.3275700000000001	1.45072
Aco012097	53.471000000000004	30.7383	23.5241
Aco012098	7.785810000000001	33.9694	31.8333
Aco012099	1.8023900000000002	1.3764299999999998	2.1240200000000002
Aco012100	11.0131	20.9365	26.4916
Aco012101	0.0	0.0	0.0
Aco012102	9.29049	0.0	1.3050700000000002
Aco012103	0.28824299999999997	0.21800300000000003	0.0
Aco012104	6.41033	58.6644	59.4307
Aco012105	27.0149	0.641013	2.55907
Aco012106	3.7477199999999997	14.4621	14.7906
Aco012107	12.5571	49.9219	51.6332
Aco012108	18.0808	15.3085	18.3672
Aco012109	40.4608	9.82797	10.7136
Aco012110	6.54214	2.09024	2.34229
Aco012111	2.45728	10.9619	10.0665
Aco012112	3.14246	0.789411	0.54327
Aco012113	16.0195	9.24794	5.86532
Aco012114	11.8526	28.388	27.5871
Aco012115	0.157167	0.0	0.483005
Aco012116	0.0	0.0	0.0
Aco012117	1.05224	0.12526700000000002	0.165388
Aco012118	9.46776	1.00326	1.7613400000000001
Aco012119	13.9009	1.76499	1.8601299999999998
Aco012120	3.0617099999999997	2.49967	3.1511099999999996
Aco012121	2.86802	4.79253	4.03264
Aco012122	3.54938	26.4664	24.3872
Aco012123	0.6030949999999999	159.315	148.997
Aco012124	12.0581	10.9168	10.8491
Aco012125	0.0	34.7225	31.3589
Aco012126	0.42322200000000004	58.9437	50.5168
Aco012127	2.9371099999999997	59.2902	43.485
Aco012128	1.14357	15.6657	16.3153
Aco012129	0.38119899999999995	0.6414350000000001	0.126553
Aco012130	22.249000000000002	39.2288	39.4865
Aco012131	23.4092	25.5149	28.6224
Aco012132	6.20757	3.7768300000000004	4.77206
Aco012133	0.205442	0.0	0.0
Aco012134	0.0	0.0	0.0
Aco012135	0.45058100000000006	0.0	0.0
Aco012136	0.0	0.0	0.0
Aco012138	29.9095	7.98085	11.1468
Aco012139	0.505256	11.0072	10.9846
Aco012140	4.79996	0.120858	0.109195
Aco012141	1.16133	2.13565	3.10964
Aco012142	31.6195	62.8325	64.2279
Aco012143	6.913410000000001	5.76521	4.514959999999999
Aco012144	2.55788	3.10257	4.6959
Aco012145	17.342	11.9744	15.4953
Aco012146	47.0396	75.4393	75.3597
Aco012147	0.743412	147.161	145.946
Aco012148	0.0	0.0	0.0
Aco012149	0.431645	0.0	0.198492
Aco012150	4.52182	3.9782800000000003	2.25895
Aco012151	0.0	0.0	0.118425
Aco012152	117.67	0.96929	0.560984
Aco012153	20.4911	24.266	18.2407
Aco012154	0.0	2.0224599999999997	5.14506
Aco012155	25.1314	23.634	25.7255
Aco012156	6.1359	37.1797	38.3457
Aco012157	256.507	21.2827	23.0806
Aco012158	6.07514	1.12535	1.77995
Aco012159	2.21702	1.8171	0.87905
Aco012160	7.539219999999999	0.226187	0.913341
Aco012161	40.1394	44.9142	39.5848
Aco012162	0.0	0.0	0.0
Aco012163	0.5620149999999999	0.0	0.513958
Aco012164	4.58972	3.07618	2.49209
Aco012165	6.1258300000000006	14.4775	19.1824
Aco012166	6.28873	8.17333	9.44117
Aco012167	4.55826	139.768	126.821
Aco012171	0.240044	11.6042	5.8284199999999995
Aco012172	4.9012	298.17900000000003	257.909
Aco012173	2.06701	6.8682	5.804819999999999
Aco012174	1.46192	30.815	25.2945
Aco012175	85.1991	76.7459	74.2493
Aco012176	0.0	0.931977	0.0
Aco012177	17.3759	13.1256	10.0743
Aco012178	71.2935	85.0958	77.7159
Aco012179	27.0432	18.8914	15.9602
Aco012180	5.59774	3.82666	5.7864
Aco012181	0.80877	0.47436300000000003	0.60526
Aco012182	0.30039099999999996	5.7274199999999995	6.60544
Aco012183	11.0185	19.8575	21.9759
Aco012184	51.4734	52.9519	40.3258
Aco012185	0.0	0.0	0.0
Aco012186	118.685	230.929	251.72299999999998
Aco012187	0.0	0.0	0.0
Aco012188	34.7069	29.8842	28.2735
Aco012189	31.2269	31.6752	30.346
Aco012190	34.9004	43.0816	45.7242
Aco012191	1.6999099999999998	0.266982	0.39609099999999997
Aco012192	13.8588	7.39895	7.168019999999999
Aco012193	0.08221139999999999	0.0	0.10466700000000001
Aco012194	35.8337	32.4608	28.2037
Aco012195	13.6857	20.7053	20.1582
Aco012196	17.6416	30.4818	31.4125
Aco012197	32.1325	25.9695	32.9333
Aco012198	29.4643	22.015	21.958000000000002
Aco012199	4.19096	5.45325	3.8763300000000003
Aco012200	30.6739	24.9247	24.3318
Aco012201	67.7239	53.403999999999996	53.748000000000005
Aco012202	77.8695	89.1252	99.2747
Aco012203	34.3233	24.1671	23.4398
Aco012204	3.55754	0.566192	1.54669
Aco012205	0.0	0.0	0.0
Aco012206	0.0	0.0	0.0
Aco012207	0.520208	2.21673	2.93293
Aco012208	29.7121	26.9624	23.6521
Aco012209	7.02033	15.969000000000001	9.67746
Aco012210	67.2101	61.0278	61.3207
Aco012211	35.3922	0.0755179	0.0
Aco012212	46.0291	15.9668	20.9606
Aco012215	207.667	105.836	109.926
Aco012216	81.7835	36.0791	31.7011
Aco012217	2.16549	1.84201	1.51045
Aco012218	19.0734	6.320069999999999	6.15789
Aco012219	4.34504	2.81397	2.0596799999999997
Aco012220	68.70100000000001	28.7519	32.904
Aco012221	18.6041	24.6663	26.3533
Aco012222	0.219523	0.323498	0.309915
Aco012223	34.5166	33.6947	38.6873
Aco012224	73.9724	183.726	149.922
Aco012225	14.6736	7.94067	9.66647
Aco012226	9.28237	0.20071	0.221098
Aco012227	12.4806	2.32428	4.40165
Aco012228	15.5688	51.5041	52.2915
Aco012229	44.1156	127.69200000000001	138.009
Aco012230	2.37705	12.1938	7.24443
Aco012231	13.1993	207.06099999999998	182.333
Aco012232	47.0187	44.6425	41.4564
Aco012233	13.6771	42.3591	46.0517
Aco012234	38.7703	43.519	52.37
Aco012235	34.1116	7.522469999999999	7.759189999999999
Aco012236	75.4455	66.1264	64.376
Aco012237	10.6519	10.6927	11.8314
Aco012238	29.1057	18.0737	22.349
Aco012239	39.2026	25.6556	28.0853
Aco012240	36.9052	34.833	42.6653
Aco012241	20.6246	8.15184	10.6299
Aco012242	64.1293	40.2101	37.3623
Aco012243	0.0	0.0	0.0
Aco012244	1.2399200000000001	0.0	1.58667
Aco012245	6.8026100000000005	7.4838	4.44568
Aco012246	9.5584	5.7904599999999995	4.89487
Aco012247	17.0299	7.80275	5.64254
Aco012248	6.0515099999999995	7.003539999999999	5.2106699999999995
Aco012249	12.2297	8.076130000000001	8.5672
Aco012250	19.8627	21.7037	21.3467
Aco012251	29.8355	9.686689999999999	8.738719999999999
Aco012252	64.0007	13.444	12.1039
Aco012253	29.4234	26.8315	25.4303
Aco012254	0.0	0.0	0.0858678
Aco012255	0.836478	0.6904060000000001	0.28318000000000004
Aco012256	52.1437	48.4783	49.3728
Aco012257	0.0	0.277457	0.146886
Aco012258	1.12838	8.16087	11.8285
Aco012259	4.70182	11.6426	13.6007
Aco012260	0.0714885	0.0	0.0
Aco012261	0.806458	0.0	0.0409657
Aco012262	55.3914	20.1061	17.5717
Aco012263	19.4369	47.5332	53.0152
Aco012264	0.0485545	0.052173199999999996	0.032023
Aco012265	0.0	0.0	0.0
Aco012266	2.51409	0.0	0.270407
Aco012267	0.237973	0.309661	0.11801700000000001
Aco012268	41.1213	36.9335	33.8534
Aco012269	0.694603	12.1262	10.1957
Aco012270	22.0809	27.3996	30.6096
Aco012271	2.1097599999999996	0.653203	1.08961
Aco012272	110.62	188.218	188.06400000000002
Aco012274	15.8565	2.4613400000000003	6.5503599999999995
Aco012275	5.7908800000000005	2.9290700000000003	3.66499
Aco012276	63.9461	0.453083	0.0
Aco012277	67.6235	21.2712	27.2565
Aco012278	39.0508	76.1665	69.4044
Aco012279	5.23664	36.7362	35.375
Aco012280	58.8797	53.0727	53.9586
Aco012281	0.0	0.0	0.0
Aco012282	0.591616	0.0	0.423075
Aco012283	0.0	0.0	0.0
Aco012284	0.0	0.0	0.0
Aco012285	0.0	0.0	0.0
Aco012286	2.98602	2.85612	1.4787
Aco012287	0.0	0.0	0.0
Aco012288	0.0	0.0	0.0
Aco012289	0.0	0.0	0.0
Aco012290	4.415030000000001	4.29041	4.36613
Aco012291	0.951169	0.163501	0.546298
Aco012292	6.97432	10.9068	10.8829
Aco012293	0.0	4.69129	4.77341
Aco012294	15.9326	16.7466	18.1608
Aco012295	0.08247919999999999	0.815557	0.9772350000000001
Aco012296	9.590860000000001	8.89365	6.834960000000001
Aco012297	0.0	3.39229	2.49643
Aco012298	23.5807	15.5464	15.8896
Aco012299	32.9988	34.427	29.1684
Aco012300	22.4607	16.3898	10.9481
Aco012301	23.9464	48.1273	43.3019
Aco012302	0.0	12.1586	13.7751
Aco012303	0.0	1.04888	4.46181
Aco012304	2.57598	0.120449	0.155158
Aco012305	12.3137	11.2843	12.1172
Aco012306	2.7881299999999998	7.63815	9.16469
Aco012307	31.6022	19.1433	19.2542
Aco012308	33.8957	29.5557	28.9896
Aco012309	1.46528	3.1839999999999997	3.50549
Aco012310	81.2273	123.535	125.0
Aco012311	5.1494599999999995	9.6868	9.05608
Aco012312	33.9374	21.8842	20.2688
Aco012313	0.406832	0.0	0.0
Aco012314	0.359659	0.24559899999999998	0.897884
Aco012315	7.25217	38.1625	35.041
Aco012316	26.863000000000003	43.8189	45.4647
Aco012317	4.85651	27.2947	28.7726
Aco012318	10.6772	16.4285	14.722000000000001
Aco012319	6.53556	7.40004	8.32123
Aco012320	0.789166	0.0	0.254573
Aco012321	8.37692	13.4089	13.1846
Aco012322	137.985	0.0	0.176554
Aco012323	3.2994199999999996	9.75515	8.48225
Aco012324	0.0	0.25754099999999996	0.70594
Aco012325	10.3174	22.9641	24.6081
Aco012326	171.083	214.65	172.65900000000002
Aco012327	16.809	15.5008	15.22
Aco012328	0.04597419999999999	0.0	0.32921100000000003
Aco012329	42.6836	109.411	114.12700000000001
Aco012330	31.8689	12.3575	12.6353
Aco012331	3.20836	0.1849	0.303343
Aco012332	171.889	173.205	152.259
Aco012333	132.238	420.356	393.086
Aco012334	38.4597	32.2327	29.099
Aco012335	33.5336	130.194	334.582
Aco012336	20.9029	54.8912	56.1691
Aco012337	26.2722	54.5505	45.8801
Aco012338	3.40386	2.70417	2.0057
Aco012339	0.0182051	4.5743599999999995	4.41886
Aco012340	0.0993265	5.5372900000000005	7.110119999999999
Aco012341	0.541077	4.00546	5.2736
Aco012342	0.629087	5.01922	4.44404
Aco012343	5.51555	26.8962	26.3439
Aco012344	68.2859	61.3256	57.6351
Aco012345	5.8205	10.2886	8.19169
Aco012346	0.0824553	13.575999999999999	11.215
Aco012347	1.4304700000000001	10.2429	9.54505
Aco012348	0.40910799999999997	5.39538	2.8193799999999998
Aco012349	0.597327	0.116048	0.344785
Aco012350	2.87585	0.343442	0.476282
Aco012352	5.51366	13.9205	12.6723
Aco012353	4.5464199999999995	22.7063	23.4042
Aco012354	9.31471	17.1878	16.535
Aco012355	1.57845	2.18431	1.2026299999999999
Aco012356	0.949343	0.0	0.152949
Aco012357	134.74200000000002	185.235	150.599
Aco012358	22.0057	22.9209	26.4403
Aco012359	82.4323	61.9688	57.2539
Aco012360	4.01297	9.28149	7.911289999999999
Aco012361	18.4404	12.8749	11.1047
Aco012362	7.6979	15.1224	12.6001
Aco012363	0.0	0.0	0.0
Aco012364	2.9755700000000003	18.4573	11.5963
Aco012365	28.0179	130.555	118.109
Aco012366	4.62879	3.24444	3.12915
Aco012367	0.0	0.0	0.0
Aco012368	5.49155	11.6353	8.918389999999999
Aco012369	1.36988	0.6776260000000001	1.2022
Aco012370	36.3696	1.48698	1.3329799999999998
Aco012371	25.1043	20.4464	20.8091
Aco012372	19.3939	8.00867	8.95549
Aco012373	93.6758	152.387	142.892
Aco012374	8.69323	34.6768	31.2702
Aco012375	5.0004	7.348330000000001	5.65333
Aco012376	32.7656	201.045	169.77900000000002
Aco012377	33.2496	58.7677	58.0274
Aco012378	2.7214099999999997	5.8228	4.07925
Aco012379	23.4477	51.9005	55.8614
Aco012380	2.85513	1.16801	1.4714200000000002
Aco012381	31.5834	26.5409	19.8897
Aco012382	2.10203	11.7385	11.1953
Aco012383	38.9512	34.2479	34.3138
Aco012384	21.3198	12.0489	17.3823
Aco012385	4.18501	2.87778	2.75849
Aco012386	19.3798	13.0656	12.0616
Aco012387	11.8427	12.3655	10.9341
Aco012388	8.70772	6.02803	6.44698
Aco012389	4.4595400000000005	9.9005	8.12814
Aco012390	11.4399	6.54095	4.454280000000001
Aco012391	56.5173	93.1521	93.6035
Aco012392	24.1431	27.464000000000002	28.2992
Aco012393	0.278386	0.544079	0.723902
Aco012394	24.5617	12.7687	11.5222
Aco012395	0.47670100000000004	0.8248059999999999	0.0
Aco012396	13.1645	9.33794	10.7967
Aco012397	2.42015	4.34606	3.5234300000000003
Aco012398	34.7763	44.0544	39.8847
Aco012399	95.0473	277.728	279.034
